Dataset	DPA	PT	Test_Fold	Model	Descriptors	Metric	Value
Primary	PRR	Cred	0	RandomForestClassifier	Klek	Balanced Accuracy	0.5745
Primary	PRR	Cred	1	RandomForestClassifier	Klek	Balanced Accuracy	0.54437
Primary	PRR	Cred	2	RandomForestClassifier	Klek	Balanced Accuracy	0.58926
Primary	PRR	Cred	3	RandomForestClassifier	Klek	Balanced Accuracy	0.57758
Primary	PRR	Cred	4	RandomForestClassifier	Klek	Balanced Accuracy	0.56198
Primary	ROR	Cred	0	RandomForestClassifier	Klek	Balanced Accuracy	0.57431
Primary	ROR	Cred	1	RandomForestClassifier	Klek	Balanced Accuracy	0.54304
Primary	ROR	Cred	2	RandomForestClassifier	Klek	Balanced Accuracy	0.57428
Primary	ROR	Cred	3	RandomForestClassifier	Klek	Balanced Accuracy	0.5242
Primary	ROR	Cred	4	RandomForestClassifier	Klek	Balanced Accuracy	0.55762
Primary	IC	Cred	0	RandomForestClassifier	Klek	Balanced Accuracy	0.53742
Primary	IC	Cred	1	RandomForestClassifier	Klek	Balanced Accuracy	0.54506
Primary	IC	Cred	2	RandomForestClassifier	Klek	Balanced Accuracy	0.57591
Primary	IC	Cred	3	RandomForestClassifier	Klek	Balanced Accuracy	0.51745
Primary	IC	Cred	4	RandomForestClassifier	Klek	Balanced Accuracy	0.54479
Primary	PRR	Cred	0	RandomForestClassifier	Klek	GeomRS	0.57413
Primary	PRR	Cred	1	RandomForestClassifier	Klek	GeomRS	0.51873
Primary	PRR	Cred	2	RandomForestClassifier	Klek	GeomRS	0.57706
Primary	PRR	Cred	3	RandomForestClassifier	Klek	GeomRS	0.5575
Primary	PRR	Cred	4	RandomForestClassifier	Klek	GeomRS	0.55497
Primary	ROR	Cred	0	RandomForestClassifier	Klek	GeomRS	0.56408
Primary	ROR	Cred	1	RandomForestClassifier	Klek	GeomRS	0.48811
Primary	ROR	Cred	2	RandomForestClassifier	Klek	GeomRS	0.53593
Primary	ROR	Cred	3	RandomForestClassifier	Klek	GeomRS	0.46511
Primary	ROR	Cred	4	RandomForestClassifier	Klek	GeomRS	0.53622
Primary	IC	Cred	0	RandomForestClassifier	Klek	GeomRS	0.46557
Primary	IC	Cred	1	RandomForestClassifier	Klek	GeomRS	0.5341
Primary	IC	Cred	2	RandomForestClassifier	Klek	GeomRS	0.55614
Primary	IC	Cred	3	RandomForestClassifier	Klek	GeomRS	0.40178
Primary	IC	Cred	4	RandomForestClassifier	Klek	GeomRS	0.51551
Primary	PRR	Cred	0	RandomForestClassifier	Klek	HarmRS	0.57376
Primary	PRR	Cred	1	RandomForestClassifier	Klek	HarmRS	0.4943
Primary	PRR	Cred	2	RandomForestClassifier	Klek	HarmRS	0.56511
Primary	PRR	Cred	3	RandomForestClassifier	Klek	HarmRS	0.53812
Primary	PRR	Cred	4	RandomForestClassifier	Klek	HarmRS	0.54804
Primary	ROR	Cred	0	RandomForestClassifier	Klek	HarmRS	0.55403
Primary	ROR	Cred	1	RandomForestClassifier	Klek	HarmRS	0.43873
Primary	ROR	Cred	2	RandomForestClassifier	Klek	HarmRS	0.50015
Primary	ROR	Cred	3	RandomForestClassifier	Klek	HarmRS	0.41268
Primary	ROR	Cred	4	RandomForestClassifier	Klek	HarmRS	0.51564
Primary	IC	Cred	0	RandomForestClassifier	Klek	HarmRS	0.40333
Primary	IC	Cred	1	RandomForestClassifier	Klek	HarmRS	0.52336
Primary	IC	Cred	2	RandomForestClassifier	Klek	HarmRS	0.53706
Primary	IC	Cred	3	RandomForestClassifier	Klek	HarmRS	0.31198
Primary	IC	Cred	4	RandomForestClassifier	Klek	HarmRS	0.4878
Primary	PRR	Cred	0	RandomForestClassifier	Klek	F1 Score	0.58849
Primary	PRR	Cred	1	RandomForestClassifier	Klek	F1 Score	0.47944
Primary	PRR	Cred	2	RandomForestClassifier	Klek	F1 Score	0.56511
Primary	PRR	Cred	3	RandomForestClassifier	Klek	F1 Score	0.52022
Primary	PRR	Cred	4	RandomForestClassifier	Klek	F1 Score	0.54168
Primary	ROR	Cred	0	RandomForestClassifier	Klek	F1 Score	0.52678
Primary	ROR	Cred	1	RandomForestClassifier	Klek	F1 Score	0.41845
Primary	ROR	Cred	2	RandomForestClassifier	Klek	F1 Score	0.48623
Primary	ROR	Cred	3	RandomForestClassifier	Klek	F1 Score	0.38516
Primary	ROR	Cred	4	RandomForestClassifier	Klek	F1 Score	0.49585
Primary	IC	Cred	0	RandomForestClassifier	Klek	F1 Score	0.64316
Primary	IC	Cred	1	RandomForestClassifier	Klek	F1 Score	0.63866
Primary	IC	Cred	2	RandomForestClassifier	Klek	F1 Score	0.68897
Primary	IC	Cred	3	RandomForestClassifier	Klek	F1 Score	0.68039
Primary	IC	Cred	4	RandomForestClassifier	Klek	F1 Score	0.65037
Primary	PRR	Cred	0	RandomForestClassifier	Klek	ROC AUC	0.62026
Primary	PRR	Cred	1	RandomForestClassifier	Klek	ROC AUC	0.5479
